score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audiovisual Technician","firstPRO Inc.","Boston, MA, United States","","US$25–US$30 an hour",serpapi_google_jobs,https://www.google.com/search?ibp=htl;jobs&q=%22audiovisual+technician%22+OR+%22audiovisual+engineer%22+OR+%22AV+systems+engineer%22&htidocid=u3-frZLjAQh4I_s_AAAAAA%3D%3D&hl=en-PK&shem=epsdc&shndl=37&shmd=H4sIAAAAAAAA_xXMvQrCMBAAYFz7CE43lzYRwUWnuoiCKP7MJU3PJhLvSu8qfRQfV12-8cs-s6ysxjbyO8roEtzQB4o-OoISDtyAoBt8ACbYMXcJ55ug2svaWpFkOlGn0RvPL8uEDU_2yY38qSW4AfvkFOvlajGZnro8f8RB9Hw5wZ68gUiwZVGmAo5VAXeKii1cfyfKFxxSrvKbAAAA&shmds=v1_ATWGeeNOisPzNt9Vh46gUpmCvM9KXHhA5Sl8o3Vi60BQ1NYxoA&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=%22audiovisual+technician%22+OR+%22audiovisual+engineer%22+OR+%22AV+systems+engineer%22&htidocid=u3-frZLjAQh4I_s_AAAAAA%3D%3D,"","2026-03-03"
0,"","AV Technician, Meetings & Events","Convene","New York, NY","","70K–75K a year",serpapi_google_jobs,https://career.io/job/av-technician-meetings-events-new-york-convene-1f5110adec41da65cc4259148eb4981e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","AV Technician","Elevated Audio Video","East Quogue, NY, Estados Unidos","","",serpapi_google_jobs,https://www.linkedin.com/jobs/view/av-technician-at-elevated-audio-video-4382109434?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 10 dias"
0,"","AV Engineer (Contractor)","Instacart","San Francisco, CA","","52–63 an hour",serpapi_google_jobs,https://jobs.khoslaventures.com/companies/instacart/jobs/62551552-av-engineer-contractor?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Audio Engineer","Apple","Cupertino, CA","","147K–221K a year",serpapi_google_jobs,https://www.themuse.com/jobs/apple/audio-engineer-b9396c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","AV Technician","The Rockridge Group","South San Francisco, CA","","",serpapi_google_jobs,https://www.ziprecruiter.com/c/Rockridge-Group/Job/AV-Technician/-in-South-San-Francisco,CA?jid=87465d3c19083bd9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Tech","121122676","Walnut Creek, CA","","",serpapi_google_jobs,https://sfbay.craigslist.org/eby/trd/d/walnut-creek-av-technician-installer/7920517342.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Audio Visual; AV Technician","EOS IT Solutions","San Francisco, CA","","80K–85K a year",serpapi_google_jobs,https://www.learn4good.com/jobs/san-francisco/california/info_technology/4855244323/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technicians","TEKsystems c/o Allegis Group","San Mateo, CA","","67.6K a year",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/ca/san-mateo/audiovisual-technicians-1df15637?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","The Rockridge Group","San Francisco, CA","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/6907932414991925248?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-02"
0,"","Freelance Audio Engineer","Twine","San Francisco, CA","","",serpapi_google_jobs,https://www.twine.net/projects/b9cor0-audio-engineer-and-producer-searching-audio-engineer-in-san-francisco-united-states-job?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","AV Technician","BCForward","Pleasanton, CA","","44–45 an hour",serpapi_google_jobs,https://www.breakroom.cc/en-us/jobs/listing/31035575-bcforward-av-technician-pleasanton-94588-us?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","Entertainment Av Technician","Hard Rock International","Sacramento, CA","","",serpapi_google_jobs,https://www.tealhq.com/job/entertainment-av-technician_7ea1a6e8cc5bed9fc267dd55e32bab87d0c65?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technician","University Presbyterian Church","Seattle, WA","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=154758d89fae0491&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Seattle WA Freelance A/V Technician","Blue Danube Productions","Seattle, WA","","30–60 an hour",serpapi_google_jobs,https://lensa.com/job-v1/blue-danube-productions/seattle-wa/av-technician-contractor/36155e0952faa51be857efb0554d49b1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-14"
0,"","AV Engineer - Zoom Room Installation Expert","EPAM Systems Inc","Seattle, WA","","",serpapi_google_jobs,https://jobs.stevenagefc.com/jobs/av-engineer-zoom-room-installation-expert-seattle-washington/2665886218-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","AV Engineer - Zoom Room Deployment Specialist","EPAM Systems, Inc.","Seattle, WA","","45K–69K a year",serpapi_google_jobs,https://jobright.ai/jobs/info/69a926be2580d3183f015b06?utm_source=1014&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","AV Technician III","Allen Institute","Seattle, WA","","58,000–71,050 a year",serpapi_google_jobs,https://career.io/job/cad-technician-iii-lacey-wa-lacey-bowman-consulting-group-ltd-04eef3359f7b6c6523ef34f0548db21f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","Abacus","Seattle, WA","","",serpapi_google_jobs,https://lensa.com/job-v1/abacus/seattle-wa/av-technician/029d94ceaa1245deb8146f4b53bd0ef2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lead Audio Visual Field Technician","EOS","Seattle, WA","","80K–110K a year",serpapi_google_jobs,https://www.tealhq.com/job/lead-audio-visual-field-technician_7ea1aa693436563098cae8cee0f71e71c0473?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","06 Lead AV Technician","Topa Group, Inc.","Bellevue, WA","","90K–110K a year",serpapi_google_jobs,https://jobright.ai/jobs/info/6974208d206da320f49e4211?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-07"
0,"","Audio Visual Field Service Technician","OfficePro","Seattle, WA","","45K–65K a year",serpapi_google_jobs,https://www.jobleads.com/us/job/audio-visual-field-service-technician-seattle-metro--seattle--ea26b92a6583d1104ece5a217e7959c0e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-13"
0,"","Low Voltage / Industrial / CCTV / AV Technician","Wachter, Inc.","Seattle, WA","","",serpapi_google_jobs,https://jobs.lever.co/wachter/fd7235c5-38cc-4878-8316-a7144729e77b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Corporate AV Technician, Meetings & Events","Convene","Boston, MA, Estados Unidos","","US$ 65 mil a US$ 70 mil por ano",serpapi_google_jobs,https://bhsg.com/jobs/job/a1450774dc-temp_1773335929-meetings-events-coordinator-30-33-hr-dc-washington-district-of-columbia/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 4 dias"
0,"","Audio Visual (AV) Technician II","University of MA Amherst Careers","Amherst, MA, Estados Unidos","","",serpapi_google_jobs,https://careers.umass.edu/jobs/audio-visual-av-technician-ii-amherst-massachusetts-united-states?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer","Sirius XM Radio","Boston, MA, Estados Unidos","","US$ 40 mil a US$ 70 mil por ano",serpapi_google_jobs,https://www.jobzmall.com/sirius-xm-radio/job/audio-engineer-10?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Residential AV Technician","Jobe Systems, Inc.","Nantucket, MA, Estados Unidos","","US$ 30 a US$ 40 por hora",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=31a4a14a5708b3bf&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 5 dias"
0,"","Audio Visual Technician","Lime Crane","Atlanta, GA, Estados Unidos","","",serpapi_google_jobs,https://www.linkedin.com/jobs/view/audio-visual-technician-at-lime-crane-4384852655?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 13 horas"
0,"","AV Technician","Midtown Video","Miami, FL, Estados Unidos","","",serpapi_google_jobs,https://midtownvideo.com/career/av-technician/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer (A1) - St. Germain Stage","Barrington Stage Company","Pittsfield, MA, Estados Unidos","","US$ 17 a US$ 18 por hora",serpapi_google_jobs,https://www.tealhq.com/job/audio-engineer-a1_7ea1a2a381d62a8916de496fa2af59618e7fe?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Senior AV Engineer","TTEC","Nashua, NH, Estados Unidos","","US$ 70 mil a US$ 80 mil por ano",serpapi_google_jobs,https://www.monster.com/job-openings/senior-av-engineer-nashua-nh--dd1161d4-cb54-4ab2-9c9d-428903314ead?mstr_dist=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 7 dias"
0,"","AV Engineer","Creative Artists Agency","Los Angeles, CA","","",serpapi_google_jobs,https://caa.wd1.myworkdayjobs.com/en-US/Careers/job/Los-Angeles-CA/AV-Engineer_JR8474?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Audiovisual (AV) Technician - II","Avidex Industries LLC","Lake Forest, CA","","27–35 an hour",serpapi_google_jobs,https://jobs.weekday.works/avidex-audiovisual-(av)-technician---ii?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Expression of Interest: Temp AV Technician","Sphere Entertainment Group, LLC","Burbank, CA","","55–63 an hour",serpapi_google_jobs,https://earnbetter.com/app/job/01KKJEGKYNE82XHWK34CNHHBV5/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Audiovisual Technicians","GravityAV","Anaheim, CA","","57.2K a year",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/ca/anaheim/av-technician-82aa9368?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-01"
0,"","AV Technician","Confidential","Los Angeles, CA","","32–40 an hour",serpapi_google_jobs,https://jobs.weekday.works/living-room-av-technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer","City of San Gabriel","San Gabriel, CA","","32.10–39.02 an hour",serpapi_google_jobs,https://www.governmentjobs.com/jobs/4386862-0/audio-engineer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Junior AV Engineer","IGI","Los Alamitos, CA","","",serpapi_google_jobs,https://www.werigi.com/junior-av-engineer-los-alamitos-ca?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technicians","EIDIM Group Inc","Fullerton, CA","","",serpapi_google_jobs,https://eidim.com/jobs/av-technicians/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lead AV Technician","Amplify People","Torrance, CA","","75K–90K a year",serpapi_google_jobs,https://amplifypeople.applytojob.com/apply/NDikblgqe0/Lead-AV-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Audiovisual/IT Technicians","Amplify People","Torrance, CA","","82.5K a year",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/ca/torrance/lead-av-technician-7e1b9c08?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-16"
0,"","Audio Engineer","Orlando Event Solutions","Hagerstown, MD","","200 a day",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=c1bc34bc59fdfcdc&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-23"
0,"","AV Engineer","PEAKE","Odenton, MD","","90K–120K a year",serpapi_google_jobs,https://www.tealhq.com/job/av-engineer_7ea1a3f2d6f76cb5dcfa165f15ad0ce7c6fe3?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","AV Technician","DMI","Annapolis, MD","","",serpapi_google_jobs,https://careers-dminc.icims.com/jobs/28596/av-technician/job?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-13"
0,"","AV Engineer","PEAKE","Maryland","","90K–120K a year",serpapi_google_jobs,https://www.glassdoor.com/job-listing/av-engineer-peake-JV_IC1153609_KO0,11_KE12,17.htm?jl=1010062841969&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Lead AV Technician","Visual Sound Inc","Baltimore, MD","","",serpapi_google_jobs,https://www.disabledperson.com/jobs/70754644-lead-av-technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Audio Visual Technician","Insight Global","Columbia, MD","","35–42 an hour",serpapi_google_jobs,https://www.linkedin.com/jobs/view/audio-visual-technician-at-insight-global-4380611685?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-09"
0,"","Lead AV Technician","Visual Sound Inc","Halethorpe, MD","","",serpapi_google_jobs,https://www.ziprecruiter.com/c/Visual-Sound-Inc/Job/Lead-AV-Technician/-in-Halethorpe,MD?jid=85e331321275c5e9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","AV Technician","Jobs via Dice","Oxon Hill, MD","","40–48 an hour",serpapi_google_jobs,https://www.linkedin.com/jobs/view/av-technician-at-jobs-via-dice-4383998497?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-14"
0,"","Experienced AV Technician","Casaplex, LLC","Kensington, MD","","",serpapi_google_jobs,https://lensa.com/job-v1/casaplex/kensington-md/av-technician/98006fbe4b2ecfbb31b09354218b3a98?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual/IT Technicians","Casaplex, LLC","Kensington, MD","","",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/md/kensington/audiovisual-it-technicians-ac45481c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Technical Services","Wesco","Colorado Springs, CO","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/colorado-springs-co/audio-visual-engineer/08e1773bb57974bb7e9f15f487d29d2e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-15"
0,"","AV Technician","Xssentials","Aspen, CO","","25–45 an hour",serpapi_google_jobs,https://talents.vaia.com/companies/ser-limited/aspen/av-technician-76006121/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","AV Technician Apprentice","Amplify People","Carbondale, CO","","",serpapi_google_jobs,https://amplifypeople.applytojob.com/apply/cbZ8cIaaWD/AV-Technician-Apprentice?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-27"
0,"","Audiovisual Technicians","Xssentials","Aspen, CO","","78K a year",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/co/aspen/av-technician-170d9619?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-18"
0,"","Audio Studio Engineer","Iron Mountain","United States","","53K–66.3K a year",serpapi_google_jobs,https://www.adzuna.com/details/5665442220?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-14"
0,"","AV Technician","Evening Entertainment Group L L C","Las Vegas, NM","","",serpapi_google_jobs,https://www.whatjobs.com/jobs/av-technician/las-vegas-new-mexico?id=2554060662&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-14"
0,"","Classroom A/V Technician","Dickinson College","Bosler, WY","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=bbf25076d67c5f7a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-16"
0,"","New Life North: Audio Engineer","NEW LIFE CHURCH","Colorado Springs, CO","","22–24 an hour",serpapi_google_jobs,https://paycomonline.net/v4/ats/web.php/portal/09364c5cc60faa5c54c09944bae51b2f/jobs/65470?utm_id=8507687&utm_source=AudJobs&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-09"
0,"","AV Engineer - Technical Services","Wesco","Colorado","","",serpapi_google_jobs,https://www.recruit.net/job/av-engineer-technical-services-jobs/778BFBDE4C48D147?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Home Integration AV Technician","Audiocom, Inc.","United States","","24–36 an hour",serpapi_google_jobs,https://lensa.com/job-v1/trinity-health/riverside-ny/medical-equipment-technician/b1b4b59ee1f2014a457d97ed09aa284e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-02"
0,"","Broadcast Engineer","GuruLink","Chicago, IL","","",serpapi_google_jobs,https://jobs.techto.org/jobs/180053434-broadcast-engineer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Production Engineer","Guardsman Global, LLC","East Dundee, IL","","69,536–90,000 a year",serpapi_google_jobs,https://www.glassdoor.com/job-listing/production-engineer-guardsman-global-JV_IC1158000_KO0,19_KE20,36.htm?jl=1010063837335&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Production Engineer","Sterling St James LLC","Elgin, IL","","70K–100K a year",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=35559366a3e7c147&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","Production Engineer","Nouryon","Morris, IL","","",serpapi_google_jobs,https://www.nouryon.com/vacancies/2026-united-states-morris-engineering-all-roles-production-engineer-n0013678/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Production Engineer","LHH","Manteno, IL","","95K–120K a year",serpapi_google_jobs,https://www-prd.lhh.com/us/en/job/manteno/production-engineer/us_en_27_814413_3117332/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-24"
0,"","Production Engineer","Mitsuboshi Belting Limited (USA) Corp.","Ottawa, IL","","60K a year",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=5307f93a2dcd53e2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-13"
0,"","Production Engineer","Provisur Technologies","Mokena, IL","","",serpapi_google_jobs,https://onemainfinancial-veteranjobs.dejobs.org/mokena-il/production-engineer/59EE02E93ACE4CD6BB4561D49147F451/job/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-28"
0,"","Production Engineer","ZipRecruiter","Lincolnwood, IL","","66K–88K a year",serpapi_google_jobs,https://talents.vaia.com/companies/ziprecruiter/production-engineer-38866814/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Observability Engineer / Production Engineer","Sepal","Chicago, IL","","",serpapi_google_jobs,https://www.ihiremanufacturing.com/jobs/view/506530984?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Design-Production Engineer","Industrial Enclosure Corp","Mokena, IL","","1.4K–1.7K a week",serpapi_google_jobs,https://www.ziprecruiter.com/c/Industrial-Enclosure-Corp/Job/Design-Production-Engineer/-in-Mokena,IL?jid=9ad5afdac88f3891&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","Production/ Broadcast Engineer - NBC Sports Job at NBCUniversal in Stamford","NBCUniversal","Stamford, CT","","",serpapi_google_jobs,https://www.mediabistro.com/jobs/1866720794-production-broadcast-engineer-nbc-sports-job-at-nbcuniversal-in-stamford?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Broadcast Engineer","Stripe","San Francisco, CA","","",serpapi_google_jobs,https://builtin.com/job/broadcast-engineer/4369174?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","Audiovisual Broadcast Engineer, IT Engineering","Anthropic","San Francisco, CA","","",serpapi_google_jobs,https://builtin.com/job/it-engineering-audiovisual-broadcast-engineer/8457838?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","Sr. Production Engineer - Distributed Systems","Apple","Cupertino, CA","","147K–272K a year",serpapi_google_jobs,https://www.tealhq.com/job/sr-production-engineer-distributed-systems_7ea1a61e4220b036744afb60e0d12a4c66e97?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Broadcast Engineers","Anthropics Technology Ltd","San Francisco, CA","","250K a year",serpapi_google_jobs,https://tallo.com/talent/job/technology/computer-support-specialist/ca/san-francisco/it-engineering-audiovisual-b-f0056fca?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AI Production Engineer","Distyl AI","San Francisco, CA","","130K–250K a year",serpapi_google_jobs,https://us.experteer.com/career/view-jobs/ai-production-engineer-san-francisco-ca-usa-56277945?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-20"
0,"","Production Engineers","Crusoe","San Francisco, CA","","184K a year",serpapi_google_jobs,https://tallo.com/talent/job/technology/network-engineer-or-architect/ca/san-francisco/production-engineer-storage-e2740ebc?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Staff Broadcast Engineer — Global Live Production","Databricks Inc.","San Francisco, CA","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/491421149314416640?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","Production Engineer","Meta","Fremont, CA","","184K–257K a year",serpapi_google_jobs,https://bandana.com/jobs/0f136ed1-04f3-4953-8e00-9223c32f27ac?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Radio Broadcast Engineer & IT Specialist Job at Kqed Inc in San Francisco","Kqed Inc","San Francisco, CA","","",serpapi_google_jobs,https://www.mediabistro.com/jobs/1872203664-radio-broadcast-engineer-and-it-specialist-job-at-kqed-inc-in-san-francisco?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-08"
0,"","Production Engineer, Storage","Crusoe","San Francisco, CA","","166K–201K a year",serpapi_google_jobs,https://career.io/job/reliability-engineer-energy-storage-sf-redwood-materials-8eff482ce1f4521ddfab2f8c7de1716b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Production Engineer - Full-time","Meta","Bellevue, WA","","",serpapi_google_jobs,https://www.snagajob.com/jobs/1067167129?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-16"
0,"","Mobile Broadcast Engineer — On‑Site & Global Travel","NEP Group","Seattle, WA","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/6237769666861727744?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-23"
