score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","AV Technician – Meeting & Events Tech Services","Voya Financial","New York, New York","","$79,620 - $132,720 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8ae068011cf240a6,"","2026-04-30"
0,"","Sr. Software Engineer - Embedded Real-Time Audio","Intuitive (Intuitive Surgical)","San Francisco, California","","$160,300 - $271,400 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=c65cce21dba37961,"","2026-05-06"
0,"","LOW VOLTAGE Residential AV Senior Service Technician Savant, Control 4, Lutron, Crestron","AUDIOVISIONS","San Francisco, California","","$36 - $51 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e919fa291212c745,"","2026-05-06"
0,"","Audio Experience and Innovation Engineer, Devices and Services","Google","San Francisco, California","","$159,000 - $231,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6c5a360c8bd8b0e2,"","2026-05-06"
0,"","Senior Mechanical and Systems Engineer, Google Cloud","Google","San Francisco, California","","$159,000 - $231,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2ed3d5d9dd124f0e,"","2026-05-06"
0,"","Systems Integration Engineer- Audio","Rivian and Volkswagen Group Technologies","San Francisco, California","","$146,900 - $183,600 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4e571451e3352120,"","2026-05-06"
0,"","Design Engineer - NVH/Acoustic Treatment","Goken","San Francisco, California","","$60 - $65 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7d178390d572fa21,"","2026-05-05"
0,"","Systems Engineer - Audio/Lighting","Goken","San Francisco, California","","$68 - $75 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0258c1ab95c9ae9a,"","2026-05-05"
0,"","Mechanical Engineer - Lighting & Audio Systems","DoorDash","San Francisco, California","","$139,400 - $205,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0d6eafcf9c8c01a3,"","2026-05-05"
0,"","AV & IT Support Engineer","Twitch","San Francisco, California","","$70,400 - $122,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=04bd7ad2ebfd0646,"","2026-05-05"
0,"","Senior Machine Learning Engineer - AV Labs","Uber","San Francisco, California","","$202,000 - $224,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=77ace17fbc5477e7,"","2026-05-05"
0,"","Senior Software Engineer - Middleware - AV Labs","Uber","San Francisco, California","","$202,000 - $224,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=12150104f5796961,"","2026-05-04"
0,"","Staff Machine Learning Engineer - AV Labs","Uber","San Francisco, California","","$232,000 - $258,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=55d2e1c0d5ddfc0d,"","2026-05-05"
0,"","Senior Audio Video Service Technician","AUDIOVISIONS","San Francisco, California","","$38 - $52 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=329faef0e1e49ca6,"","2026-05-04"
0,"","Internship, Embedded Software Engineer, Audio Systems (Fall 2026)","Tesla","San Francisco, California","","$40 - $56 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7301a3e99b45fce6,"","2026-05-04"
0,"","AV/VC Onsite Support Technician II","Milestone Technologies","San Francisco, California","","$34 - $36 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9f4cfe238632c28d,"","2026-05-04"
0,"","Senior AV Network Engineer","General Motors (GM)","San Francisco, California","","$170,000 - $215,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9d02b0857f03e0b2,"","2026-05-04"
0,"","Graduate 2026 PhD Software Engineer II (AV Labs), United States","Uber","San Francisco, California","","$171,000 - $190,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=46690c22c75c4415,"","2026-05-04"
0,"","AV Installation Technician - Integrator","Diversified","San Francisco, California","","$31 - $38 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b31db837b720d336,"","2026-05-03"
0,"","Part-Time Board Operator","Cumulus Media","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=4efdd90120914dec,"","2026-05-01"
0,"","Lead AV Solutions Engineer","Wesco","San Francisco, California","","$93,937 - $159,693 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8db97c51ac2df47a,"","2026-05-01"
0,"","AV / VC Operations Technician L3","Milestone Technologies","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=11ce885e2e0c8fc7,"","2026-04-30"
0,"","Tier 2 Audio Visual Field Technician","EOS IT Solutions","San Francisco, California","","$32 - $41 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b1e0758c7f1d4138,"","2026-04-30"
0,"","AV Technician Team Lead","EOS IT Solutions","San Francisco, California","","$85,000 - $105,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fe0a8ce31ba526f5,"","2026-04-30"
0,"","Senior AV Installation Technician","FORTÉ","Seattle, Washington","","$34 - $44 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=110e66b31716c565,"","2026-05-06"
0,"","Audio Lead (Games)","Skydance Media","Seattle, Washington","","$115,000 - $130,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fff40c75343075cf,"","2026-05-05"
0,"","AV Support Technician","Snoqualmie Casino & Hotel","Seattle, Washington","","$28 - $29 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=08aa29d50a0d0367,"","2026-05-04"
0,"","Audio Engineer","The Pursuit NW","Seattle, Washington","","$54,000 - $82,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f5f981978c8841de,"","2026-05-02"
0,"","Sunday A/V Technician","Queen Anne United Methodist Church","Seattle, Washington","","$23 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=29f769a44628753e,"","2026-05-01"
0,"","Senior AV Field Engineer - Integration","Diversified","Boston, Massachusetts","","$117,270 - $143,330 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0d700f86b9f8ff57,"","2026-05-06"
0,"","AV freelance - Boston","AV Labor Source ","Boston, Massachusetts","","$30 - $65 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3b5ea9fb788dcbad,"","2026-05-06"
0,"","Audio Supervisor","Museum of Science","Boston, Massachusetts","","$68,000 - $85,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=dccbf3cc1d621cfc,"","2026-05-05"
0,"","IT / AV SITE SUPPORT TECHNICIAN","CMIT Solutions","Boston, Massachusetts","","$40 - $50 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=11d3eb1569d04c4d,"","2026-05-05"
0,"","Event Technician","Reading Public Schools","Boston, Massachusetts","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=90e8ea4a87327e50,"","2026-05-01"
0,"","Onsite AV / Network Technician","SONIFI","Boston, Massachusetts","","$27 - $34 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=c797ebc817d41f18,"","2026-05-01"
0,"","Freelance Audio Visual Technician","A-V SERVICES INC.","Boston, Massachusetts","","$35 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=637d0fdb20a63b65,"","2026-05-01"
0,"","Senior Event Technician","Pepperdine University","Los Angeles, California","","$27 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fd3ea9409a499eb4,"","2026-05-06"
0,"","Lead Event Technician","Pepperdine University","Los Angeles, California","","$29 - $32 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=1fdce55779c83fa1,"","2026-05-06"
0,"","Warehouse Technician A/V Warehouse for Entertainment Company - Yorba Linda 1pm-10pm","AMP'D Entertainment Inc","Los Angeles, California","","$20 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=341120808966a132,"","2026-05-06"
0,"","Full Time Board Operator & Production Assistant","Cumulus Media","Los Angeles, California","","$40,000 - $44,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=1d6561402d2edd44,"","2026-05-05"
0,"","Audio Lead (Games)","Skydance Media","Los Angeles, California","","$115,000 - $130,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=90dc324c5ef71df6,"","2026-05-05"
0,"","Freelance Technical Production Specialists (Audio / Video / Lighting)","McNally Enterprises Inc","Los Angeles, California","","$250 - $1,000 (daily)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4ad6856ad94b75b2,"","2026-05-05"
0,"","Radio Board Operator","Entravision Communications","Los Angeles, California","","$20 - $25 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6854075b688693b1,"","2026-05-05"
0,"","Event Technician, Audio Visual (Part Time) - Hyatt Regency Irvine","Encore Global","Los Angeles, California","","$23 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8f0a5c7250316377,"","2026-05-04"
0,"","Event Technician, Audio Visual - Lido House","Encore Global","Los Angeles, California","","$23 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=69b644109b627000,"","2026-04-29"
0,"","Event Technician, Audio Visual - Disneyland Hotels","Encore Global","Los Angeles, California","","$23 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=348adbbd8a71709b,"","2026-04-29"
0,"","Warehouse Associate - Los Angeles Warehouse","Encore Global","Los Angeles, California","","$23 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=326b28ff430b7246,"","2026-04-08"
0,"","Audio Video Installation Technician","Artistic Sound & Cinema, Inc.","Los Angeles, California","","$28 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=05d93287d0959aaf,"","2026-05-04"
0,"","In Office Low-Voltage Programmer / AV Systems Engineer","DEFINED ENTERTAINMENT DESIGN","Los Angeles, California","","$34 - $39 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f40d2bdf8635a861,"","2026-05-04"
0,"","Studio Assistant (Weekends only)","Union Recording Studio","Los Angeles, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=e7060e705cbadabf,"","2026-05-04"
0,"","AV Customer Engineer","Intone Networks","Los Angeles, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=fb6d908d6f8985fb,"","2026-05-04"
0,"","Operations Event Technician","Milken Community Schools","Los Angeles, California","","$27 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8a6d01dad4670f1f,"","2026-05-01"
0,"","Audio Visual Quality Control Technician","Nationwide video","Los Angeles, California","","$25 - $27 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=124e03b8ad02fd21,"","2026-05-01"
0,"","Audio Visual Screen Technician","Nationwide video","Los Angeles, California","","$22 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f9e8718bc3fe91d1,"","2026-05-01"
0,"","IS&T Services AV & Broadcast Engineer, Employee Experience & Productivity","Apple","Los Angeles, California","","$134,800 - $203,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=823f3214161ffbb6,"","2026-04-30"
0,"","Event Operations Manager, Venues - The Westin Bonaventure","Encore Global","Los Angeles, California","","$70,304 - $74,938 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b3e56b5d0b10fa80,"","2026-04-16"
0,"","Audio Visual Design Engineer","CTI","Washington, DC","","$75,000 - $120,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=79af413f6fb17f7b,"","2026-05-06"
0,"","Audiovisual Engineer (contract)","Boeing","Washington, DC","","$65 - $70 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=c061b9237e40961a,"","2026-05-06"
0,"","AV Service Technician","Versatech, Inc.","Washington, DC","","$65,000 - $80,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b489de0e6917576e,"","2026-05-06"
0,"","Experienced Acoustics Engineer","Serco","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=279ba34a257a0f9f,"","2026-05-06"
0,"","AV Service Technician, Residential Automation Systems","Sight & Sound Systems, Inc.","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=2d919aa18b76c8af,"","2026-05-05"
0,"","Design Engineer - Audio Visual","Design and Integration","Washington, DC","","$86,900 - $104,653 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=81b054aee62cb78c,"","2026-05-05"
0,"","Lutron Lighting Control/Alarm/Integration/Audio/Video Lead Technician","PHA","Washington, DC","","$40,000 - $85,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4c0cbfdf3275adbe,"","2026-05-05"
0,"","Broadcast Audio Engineer","Christ United Methodist Church","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=988e1c34f27ed0f9,"","2026-05-04"
0,"","Audio FOH Engineer","First Baptist Church of Alexandria","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=d52c6975042a244f,"","2026-05-04"
0,"","Sunday Production Technician","King's Church","Washington, DC","","$40 - $60 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7e89b262ed5f0026,"","2026-05-04"
0,"","Live Audio Engineer","7 Virtues Entertainment","Washington, DC","","$30 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2e6dd3a0bd7ed975,"","2026-05-02"
0,"","Mid Acoustics Engineer","ELS, Inc.","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=7be7273cb3960d9a,"","2026-05-01"
0,"","Freelance Audio Visual Technician","A-V SERVICES INC.","Washington, DC","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=b8d0f78e343c54e7,"","2026-05-01"
0,"","Critical Infrastructure Acoustic Engineer, Field Engineering","Amazon.com","Washington, DC","","$96,600 - $160,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=145a2f0c7845eddd,"","2026-04-30"
0,"","BIM Designer - MEP, DC Design Engineering","Amazon.com","Washington, DC","","$96,600 - $160,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=97e0584407d63d1a,"","2026-04-28"
0,"","Event Operations Supervisor, Audio Visual - Gaylord National Resort & Convention Center","Encore Global","Washington, DC","","$22 - $29 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e145f1fa6cb56b75,"","2026-04-30"
0,"","Audio Visual Warehouse Technician","nan","Washington, DC","","$20 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=79e357cda1595256,"","2026-04-30"
0,"","Installation Technician – Networking / AV / Low Voltage","ABE Networks","Washington, DC","","$35,000 - $70,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=dc505d795029e379,"","2026-04-30"
0,"","Event Technical Lead, Audio Visual - MGM National Harbor Hotel & Casino","Encore Global","Washington, DC","","$18 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f8c5a70cfeaecbb4,"","2026-04-22"
0,"","Vice President, AV Technician/Engineer","BNY","Washington, DC","","$68,000 - $175,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d555150f6d6f7bac,"","2026-03-25"
0,"","Wedding DJ and Events Assistant","DJ RunDat Productions","United States","","$20 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=501630b472820af9,"","2026-05-07"
0,"","Sound Technician","Concert Crave LLC","United States","","$250 - $450 (daily)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8b412472f0bab2da,"","2026-05-07"
0,"","Lighting Technician","Concert Crave LLC","United States","","$250 - $450 (daily)",jobspy_indeed,https://www.indeed.com/viewjob?jk=bfdb4f55376d36f1,"","2026-05-07"
0,"","Broadcast Engineer","Buffalo Bills","United States","","$65,000 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=02f97979bfd8d453,"","2026-05-07"
0,"","IPTV / AV Engineer","Buffalo Bills","United States","","$65,000 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=22c633c576654cd6,"","2026-05-07"
0,"","Lead AV/IT Technician","Digital Consultants","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=8aba6209d4d29ac8,"","2026-05-07"
0,"","Sound Technician","Reveille United Methodist Church","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=8c6697c230ac4757,"","2026-05-07"
0,"","Recording Engineer","Luxury showroom studio","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=8d278c2c5293001c,"","2026-05-07"
0,"","AV Commissioning Specialist (Field Engineer)","AVI-SPL","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=abc7ed8fcd7a1d21,"","2026-05-06"
0,"","Installation Technician III","AVI-SPL","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=3927b28bec45b44b,"","2026-05-06"
0,"","Theatrical Services Technician (Audio)","SeaWorld Parks & Entertainment","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=041b0a50909ceb62,"","2026-05-06"
0,"","AV Installer & Classroom Technician","Utah State University","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=d54f900858ab5bcd,"","2026-05-06"
0,"","Production Tech","Fox Corporation","United States","","$18 - $20 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fc3424092f1b23dd,"","2026-05-06"
0,"","Vocal Audio Specialist - Freelance AI Trainer Project","Invisible Agency","United States","","$6 - $65 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=eef8132b05aec3fe,"","2026-05-06"
0,"","Urgent Hiring - Freelance Event IT & AV Technician (TV & iMac Setup)","Hire Tablets Global","United States","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=4cfbd461f87b0230,"","2026-05-06"
0,"","Sound Engineer","Elray's Live & Dive","United States","","$24 - $29 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b3e87df218af2767,"","2026-05-06"
0,"","Stagehand","nan","United States","","$25 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9bacf3332c5cc6f0,"","2026-05-06"
0,"","Audio/Video Installation Technician","Phoenix Systems","United States","","$22 - $26 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d8160e93bc83ec02,"","2026-05-06"
0,"","Senior AV Field Engineer - Integration","Diversified","Remote","","$117,270 - $143,330 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d338bac34b470c05,"","2026-05-06"
0,"","Computer Field Technician","STRATA SOLUTIONS","Chicago, Illinois","","$19 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6c3fbd8918b3ba6a,"","2026-05-01"
0,"","Part-Time Program Manager & Lead Facilitator","Urban Arts Partnership","New York, New York","","$45,000 - $55,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=5c7fbb777ea7da12,"","2026-05-07"
0,"","QA & IT Specialist","CLAIR","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=c88c96ce3956ab96,"","2026-05-06"
0,"","Associate Design Manager, Workplace Interiors","JLL","New York, New York","","$90,000 - $106,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8330172bc342dbb0,"","2026-05-05"
0,"","Manager, Event Operations","HBSE","New York, New York","","$72,000 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a37bdceca8c42e02,"","2026-05-04"
0,"","Project Manager - Broadcast & AV & Post","Key Code Media, Inc","New York, New York","","$79,000 - $99,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=61186aae556bf5a2,"","2026-05-01"
0,"","Desktop Support Engineer","GN Management & Developers","New York, New York","","$56,726 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=271a6b519cc29da5,"","2026-05-01"
0,"","Front Desk & Facilities Coordinator","Standard Bots","New York, New York","","$66,300 - $78,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=df116ee9ebcfd403,"","2026-04-30"
0,"","IT Engineer","Gecko Robotics","New York, New York","","$94,000 - $144,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9fbd13b0a38a512d,"","2026-04-30"
0,"","AVT Installation Technician","Stanford University","San Francisco, California","","$124,870 - $155,346 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=519d0d41c6c0b54d,"","2026-05-06"
0,"","Senior Software Systems Engineer - Autonomous Vehicles","NVIDIA","San Francisco, California","","$152,000 - $287,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=99d845a3f9293af4,"","2026-05-06"
0,"","Product Manager, Internal AI","TeraWatt Infrastructure","San Francisco, California","","$165,000 - $185,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=806d90cf69090915,"","2026-05-06"
0,"","Business Development Manager","Extron Electronics","San Francisco, California","","$125,000 - $175,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7ac8173ec0e67a1b,"","2026-05-06"
0,"","Senior Frontend Engineer, Waymo for Business","Waymo","San Francisco, California","","$174,000 - $221,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b282d2a0423a823e,"","2026-05-06"
0,"","Senior ML Inference Engineer - Platform","General Motors (GM)","San Francisco, California","","$128,700 - $261,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a4eab7fb770a43dd,"","2026-05-05"
0,"","Project Controls Specialist","Cushman & Wakefield","San Francisco, California","","$132,100 - $155,412 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3fba7208eabc4cf7,"","2026-05-05"
0,"","Machine Learning Engineer, AI Inference Solutions (University Grad)","General Motors (GM)","San Francisco, California","","$119,250 - $150,850 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0c3b62cd979b59aa,"","2026-05-04"
0,"","Information Technology (IT) Systems Administrator (Systems Application Analyst 3)","HII","San Francisco, California","","$96,278 - $125,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=23d449e19672fce2,"","2026-05-04"
0,"","IT Engineer","Verkada","San Francisco, California","","$90,000 - $115,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b570b1fc9e8e766c,"","2026-05-04"
0,"","Triage Engineer","Applied Intuition","San Francisco, California","","$90,000 - $150,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4431cf54c4c7667d,"","2026-05-02"
0,"","Software Engineer I","Uber","San Francisco, California","","$153,000 - $169,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3fd3589b782ee33a,"","2026-05-01"
0,"","Manager, Strategic Events","Delinea","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=8f649ccbdfe80e50,"","2026-05-01"
