score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Video Technician","Berklee College of Music","Boston, MA","","",brightdata_google_jobs,https://hiring.cafe/jobs/audio-video-technician/locations/boston-massachusetts?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AUDIO VISUAL TECHNICIAN","Compass Group","Boston, MA","","40 an hour",brightdata_google_jobs,https://www.breakroom.cc/en-us/jobs/listing/21624271-compass-group-audio-visual-technician-boston-massachusetts?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-13"
0,"","Audiovisual Technician","Confidential","Boston, MA","","27.04–27.50 an hour",brightdata_google_jobs,https://www.ihirebroadcasting.com/jobs/view/512398323?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-02"
0,"","AV Technician - Freelance - Boston","Crunchy Tech","Boston, MA","","",brightdata_google_jobs,https://www.career.com/job/crunchy-tech/av-technician-freelance-boston/j202311210157076401427?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","AUDIO VISUAL TECHNICIAN (ON CALL)","Eurest","Boston, MA","","40 an hour",brightdata_google_jobs,https://www.ziprecruiter.com/c/Eurest/Job/AUDIO-VISUAL-TECHNICIAN-(ON-CALL)/-in-Allston,MA?jid=4e858d11a6701c71&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-25"
0,"","Part Time Experienced Audio Visual Technician","DOBIL LABORATORIES INC","Boston, MA","","20–28 an hour",brightdata_google_jobs,https://www.glassdoor.com/job-listing/part-time-experienced-audio-visual-technician-dobil-laboratories-JV_IC1154532_KO0,45_KE46,64.htm?jl=1010053241571&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-02"
0,"","Sound Technician","Mass Convention CenterAuthority","Boston, MA","","",brightdata_google_jobs,https://www.tealhq.com/job/sound-technician_7ea1a6423b418029680fbb29b97ff1f5e4f5f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","Freelance AV Technician","Marcus Evans","Boston, MA","","",brightdata_google_jobs,https://talents.vaia.com/companies/marcus-evans-group/freelance-av-technician-34128634/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-27"
0,"","AV Technician, Investments Technology","Liberty Mutual","Boston, MA","","",brightdata_google_jobs,https://www.audjobs.net/jobs/av-technician-investments-technology-95428c06?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","IT AV Specialist","ASM Global","Boston, MA","","",brightdata_google_jobs,https://hiring.cafe/jobs/it-av-specialist/locations/boston-massachusetts?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AUDIO VIDEO TECHNICIAN","AUDIOVISIONS","San Francisco, CA","","",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=d37a01ce63d62fe9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Commissioning Engineer","EOS","San Francisco, CA","","110K–150K a year",brightdata_google_jobs,https://www.tealhq.com/job/senior-commissioning-engineer_7ea1a75f59d385c979927e4bae849b5a1eb14?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Freelance Audio Visual Technician","A-V Services, Inc","San Francisco, CA","","35–40 an hour",brightdata_google_jobs,https://jobs.kget.com/jobs/audio-visual-integration-technician-san-francisco-california/2589151629-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Field Service Engineer","W3Global Inc.","San Francisco, CA","","110K–120K a year",brightdata_google_jobs,https://jobright.ai/jobs/info/69a4f16c0da45516f16d8d21?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Audiovisual Technicians","Encore Global","San Francisco, CA","","47,840 a year",brightdata_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/ca/san-francisco/event-technician-audio-visual-025a5710?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-25"
0,"","IT Engineering - Audiovisual Broadcast Engineer","Anthropic","San Francisco, CA","","",brightdata_google_jobs,https://www.tealhq.com/job/audiovisual-broadcast-engineer_7ea1aef173eb460b1cbd8180ac6137557db65?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-10"
0,"","Audio and Video Technicians(Fully Remote)","Mercor","San Francisco, CA","","35K–65K a year",brightdata_google_jobs,https://us.bebee.com/job/7d432580c2426714bd9478db9362ca5d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-27"
0,"","IT Site Support and AV Specialist","Ropes & Gray","San Francisco, CA","","",brightdata_google_jobs,https://us.bebee.com/job/2dbe2642d8197139709709d2df6ab27d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Luxury AV Lead Technician - Bay Area, CA","Topa Group, Inc.","San Francisco, CA","","105K–120K a year",brightdata_google_jobs,https://jobright.ai/jobs/info/69742032bc8e722e7b19150b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-08"
0,"","AV Commissioning Field Technician","EOS","San Francisco, CA","","100K–145K a year",brightdata_google_jobs,https://www.tealhq.com/job/av-commissioning-field-technician_7ea1ad75c9a9d3813564ba2c4a85166bbcb52?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Zoom Room Deployment Specialist","EPAM Systems, Inc.","Seattle, WA","","45K–69K a year",brightdata_google_jobs,https://jobright.ai/jobs/info/69a926be2580d3183f015b06?visit=av-systems---field-engineer:-jobs-in-united-states&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Seattle WA Freelance A/V Technician","Blue Danube Productions","Seattle, WA","","30–60 an hour",brightdata_google_jobs,https://lensa.com/job-v1/blue-danube-productions/seattle-wa/av-technician-contractor/36155e0952faa51be857efb0554d49b1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Sound and Video Technician","City of Seattle, WA","Seattle, WA","","104,060–107,930 a year",brightdata_google_jobs,https://www.theladders.com/job/sound-and-video-technician-city-of-seattle-wa-seattle-wa_81556330?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lead Audio Visual Field Technician","EOS","Seattle, WA","","80K–110K a year",brightdata_google_jobs,https://www.tealhq.com/job/lead-audio-visual-field-technician_7ea1aa693436563098cae8cee0f71e71c0473?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Audio-Visual Systems Engineer - Hybrid","Seattleartmuseum","Seattle, WA","","36.63 an hour",brightdata_google_jobs,https://bandana.com/jobs/72c072df-4734-4bc5-ade4-8fb5cc308584?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","AV Technician III","Allen Institute","Seattle, WA","","58,000–71,050 a year",brightdata_google_jobs,https://career.io/job/cad-technician-iii-lacey-wa-lacey-bowman-consulting-group-ltd-04eef3359f7b6c6523ef34f0548db21f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-10"
0,"","Audio Visual Field Service Technician","OfficePro","Seattle, WA","","45K–65K a year",brightdata_google_jobs,https://www.jobleads.com/us/job/audio-visual-field-service-technician-seattle-metro--seattle--ea26b92a6583d1104ece5a217e7959c0e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-27"
0,"","Audio Visual Events Technician","TEKsystems","Bellevue, WA","","35–42 an hour",brightdata_google_jobs,https://dejobs.org/bellevue-wa/audio-visual-events-technician/E4B7FDAECC4D4FC7935FA9002F2739C3/job/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-26"
0,"","06 Lead AV Technician","Topa Group, Inc.","Bellevue, WA","","90K–110K a year",brightdata_google_jobs,https://us.bebee.com/job/308a2e5ad1dd96937b8603ec40368d0c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-07"
0,"","Senior AV Service Technician","avisystems","Seattle, WA","","",brightdata_google_jobs,https://www.jobleads.com/us/job/senior-audio-visual-service-technician--seattle--e1d00d637cec5315365c5362ed6bbc363?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Support Technician","Sybex","Redmond, WA","","",brightdata_google_jobs,https://www.learn4good.com/jobs/redmond/washington/info_technology/4760940396/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","AUDIO VISUAL TECHNICIAN","Compass Group","Bothell, WA","","40 an hour",brightdata_google_jobs,https://www.breakroom.cc/en-us/jobs/listing/23663606-compass-group-audio-visual-technician-bothell-washington?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-11"
0,"","Audio Visual Integration Technician","CTI","Tukwila, WA","","45K–80K a year",brightdata_google_jobs,https://us.bebee.com/job/bcda04c14e98b92c43b7229757166a6a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-20"
0,"","Broadcast Engineer Job at High Point University in High Point","High Point University","High Point, NC","","",brightdata_google_jobs,https://www.mediabistro.com/jobs/1866720570-broadcast-engineer-job-at-high-point-university-in-high-point?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Audio Visual (AV) Event Specialist","McHenry County College","Crystal Lake, IL","","22.87–32.29 an hour",brightdata_google_jobs,https://www.governmentjobs.com/jobs/5202849-0/audio-visual-av-event-specialist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Event Technician, Audio Visual","Encore","Wheeling, IL","","",brightdata_google_jobs,https://us.bebee.com/job/05f1b23b7d75a351d867dad4d75e1fc6?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Event Support Specialist","Bass Pro Shops","Missouri","","",brightdata_google_jobs,https://us.expertini.com/job/av-event-support-specialist-lake-spring-bass-pro-shops-fd61ef2daaee/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","Tier 2 Audio Visual Field Technician","EOS","Seattle, WA","","32–41 an hour",brightdata_google_jobs,https://www.tealhq.com/job/tier-2-audio-visual-field-technician_7ea1aa86501211e658f54dcca9d87385a03eb?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","AV Programmer","Team LINX","Seattle, WA","","80K–120K a year",brightdata_google_jobs,https://www.jobtarget.com/jobs/jt-w878gkob0t/av-programmer-seattle-washington?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Field Service Technician","AVI-SPL","Seattle, WA","","100K–125K a year",brightdata_google_jobs,https://www.jobleads.com/us/job/av-field-service-technician--seattle--e0cdc73c20b47bada75267fe3da321a6b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-08"
0,"","AV Event Engineer","Net2Source (N2S)","Seattle, WA","","",brightdata_google_jobs,https://us.bebee.com/job/26c03dc0e53c40fdc83494e455c00e9a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Engineer","A-V Services Inc.","New York, NY","","100K a year",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-engineer/locations/new-york-new-york?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","All Levels Residential AV Tech - sign on bonus","HOME ENTERTAINMENT DESIGN INC","New York, NY","","50K–80K a year",brightdata_google_jobs,https://www.ziprecruiter.com/c/HOME-ENTERTAINMENT-DESIGN/Job/All-Levels-Residential-AV-Tech-sign-on-bonus/-in-New-York,NY?jid=8a728986e4e0891a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","COMMERCIAL AUDIO-VISUAL TECHNICIAN - 5+ YEARS OF EXPERIENCE","SEPTEM TECHNOLOGIES INC","New York, NY","","35–45 an hour",brightdata_google_jobs,https://www.ziprecruiter.com/c/SEPTEM-TECHNOLOGIES/Job/COMMERCIAL-AUDIO-VISUAL-TECHNICIAN-5+-YEARS-OF-EXPERIENCE/-in-New-York,NY?jid=e07af0712c073fc2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technician","Ask IT Consulting","New City, NY","","",brightdata_google_jobs,https://simplify.jobs/p/6eb483a7-ba45-4deb-9a12-fadf7f55ae28/Audiovisual-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Sr. Audio Visual Technician - NY/NJ","Howard Industries, Inc","New York, NY","","",brightdata_google_jobs,https://lensa.com/job-v1/howard-industries/new-york-ny/senior-av-technician/49f5229964de97716928851dfcad6cff?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio-Visual Infrastructure/Systems Technician - New York, NY (Onsite - 100%) - C2H","KE Staffing","New York, NY","","50 an hour",brightdata_google_jobs,https://www.techfetch.com/job-description/audio-visual-infrastructure-systems-technician-york-ny-onsite-new-york-ny-j3621957?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technicians","Jobs for Humanity","New York, NY","","",brightdata_google_jobs,https://jobs.smartrecruiters.com/JobsForHumanity/744000016300085-audiovisual-technicians?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Experienced Residential AV Tech - sign on bonus","HOME ENTERTAINMENT DESIGN INC","New York, NY","","60K–80K a year",brightdata_google_jobs,https://lensa.com/job-v1/i4-search-group/harrison-ny/senior-interventional-radiology-technologist/61f86b0003091890637dba7dac0b4c01?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Engineer Project Manager","A-V Services Inc.","New York, NY","","130K a year",brightdata_google_jobs,https://us.bebee.com/job/1f81b83268e13272484c70cdba6e271c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Maintenance Technician – Complex Rooms & After‑Hours","AVI-SPL","New York, NY","","",brightdata_google_jobs,https://www.jobleads.com/us/job/av-maintenance-technician-complex-rooms-after-hours--new-york--e17cd9794b6da0feb9c098ebaf2393d09?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","AV Commissioning Engineer- (Direct Placement)","TEKsystems","Wilmington, MA","","90K–100K a year",brightdata_google_jobs,https://careers.teksystems.com/us/en/job/JP-005876660/AV-Commissioning-Engineer-Direct-Placement?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","AV Commissioning Specialist","TEKsystems","Wilmington, MA","","90K–100K a year",brightdata_google_jobs,https://careers.teksystems.com/us/en/job/JP-005876880/AV-Commissioning-Specialist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","On-Site Audio-Visual Service Technician - Boston, MA at Diversified Boston, MA","Diversified","Boston, MA","","",brightdata_google_jobs,https://windpowersports.com/office/job/on-site-audio-visual-service-technician-boston-ma-at-diversified-boston-ma-TjNydEJoekpxZjZMajB6NVlzWG0wYllsYVE9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-28"
0,"","AV Systems Integration Specialist","Fusco Personnel, Inc.","Boston, MA","","40–48 an hour",brightdata_google_jobs,https://myavionte.com/sonar/api/jobpost/gJob?jobArgs=0ttE2YDVOBSSFUgCcs2Gcw&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio-Visual Lead Technician at AVI Systems Boston, MA","AVI Systems","Boston, MA","","",brightdata_google_jobs,https://headlightny.com/library/job/audio-visual-lead-technician-at-avi-systems-boston-ma-KzdKRXBzaG1JcFRlRmd5QTRhZ1ZaaEFBamc9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-21"
0,"","Senior AV/IT Learning","Boston University","Boston, MA","","",brightdata_google_jobs,https://us.bebee.com/job/49b914af06e06ca9979abff80f06dd42?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-26"
0,"","Audio Visual Systems Designer","IGI","Los Alamitos, CA","","",brightdata_google_jobs,https://www.werigi.com/igi-audio-visual-systems-designer-california-job-listing?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Design Engineer","IGI","Los Alamitos, CA","","",brightdata_google_jobs,https://www.werigi.com/audio-visual-design-engineer-los-alamitos-ca?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Technician III","IGI","Los Alamitos, CA","","",brightdata_google_jobs,https://www.werigi.com/igi-audio-visual-technician-california-job-listing?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual (AV) & IT Support Technician (Part-Time Contract)","Sky Systems, Inc. (SkySys)","Irvine, CA","","",brightdata_google_jobs,https://www.ihiretechnology.com/jobs/view/512530177?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Audiovisual Technician","Christ Christian Mission","Glendale, CA","","",brightdata_google_jobs,https://us.bebee.com/job/0726458385f28826413dd6a17b140c38?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Technician Los Angle, CA​/Mountain View, CA​/NYC, NY​/Hous","Excelon Solutions","Los Angeles, CA","","",brightdata_google_jobs,https://www.learn4good.com/jobs/los-angeles/california/info_technology/4879326777/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-17"
0,"","Audio Technician","Los Angeles Lgbt Center","Los Angeles, CA","","",brightdata_google_jobs,https://us.bebee.com/job/429000d1795ce78212b0747883c3c1cd?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","AV Engineer- Operations","Netflix","Los Angeles, CA","","60K–90K a year",brightdata_google_jobs,https://www.jobzmall.com/netflix/job/av-engineer-operations?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lighting Design & Programming","SIRS-Electronics","Rosenberg, TX","","",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=b321f789aaa6bf4d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lighting Designer/Operator","ASM Global","Tysons, VA","","",brightdata_google_jobs,https://www.careeronestop.org/JusticeImpacted/Toolkit/find-jobs-details.aspx?keyword=Commercial%2Band%2BIndustrial%2BDesigners&location=UNITED+STATES&radius=25&lang=en&fc=0&jvid=160b923f40134089b2a71ef641cf3fd58003&detailpage=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Technical Lighting Specialist","Solotech","Hialeah Gardens, FL","","",brightdata_google_jobs,https://lensa.com/job-v1/solotech/hialeah-gardens-fl/lighting-specialist/7bc7b04fcf71338e5ed20253cea4e52a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-08"
0,"","Lighting Designer / Operator","Capital One Hall","Rose Hill, VA","","",brightdata_google_jobs,https://www.linkedin.com/jobs/view/lighting-designer-operator-at-capital-one-hall-4158186741?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lighting Designer / Operator","Capital One Hall","Virginia, MN","","",brightdata_google_jobs,https://talents.vaia.com/companies/capital-one-hall/lighting-designer-operator-33540538/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lighting Designer/Operator","ASM Global","McLean, VA","","",brightdata_google_jobs,https://www.jobilize.com/job/us-va-west-mclean-lighting-designer-operator-asm-global-hiring-now?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-28"
0,"","Audio/Visual Engineer","Jobs via Dice","Rockville, MD","","",brightdata_google_jobs,https://us.bebee.com/job/a6b2c4d0c465cb2e222bf5bbfd20f598?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","Audio Visual Engineer - Placement","Apex Systems","Alexandria, VA","","45–58 an hour",brightdata_google_jobs,https://www.apexsystems.com/job/3012820_usa/audio-visual-engineer---placement?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","AV Specialist (AV & IT Support)","Bentley Systems","Philadelphia, PA","","",brightdata_google_jobs,https://jobs.bentley.com/job/Philadelphia-AV-Specialist-%28AV-&-IT-Support%29-PA-19019/1326926700/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
0,"","Audiovisual Support Engineer, School of Law","UVA Health","Charlottesville, VA","","",brightdata_google_jobs,https://careers.uvahealth.org/us/en/job/R0078711/Audiovisual-Support-Engineer-School-of-Law?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Engineer","ManTech International","Remote, OR","","89.1K–148K a year",brightdata_google_jobs,https://jobs.ksnt.com/jobs/audio-visual-solutions-engineer-remote-oregon/2561692718-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
